Rank,Symbol,Name,Market Cap,Volume,1d%,7d%,30d%,90d%,6mo%,1y%,2y%,3y%,4y%
433,JBL,Jabil Inc.,14403280896,238700,0.0,-5.92,3.55,10.86,-15.35,36.07,84.91,290.53,398.63
434,DLTR,"Dollar Tree, Inc.",14219571200,3086934,0.0,7.73,-4.78,-36.28,-55.62,-50.21,-51.71,-30.87,-31.58
435,FFIV,"F5, Inc.",13959406592,157770,0.0,-0.42,9.47,34.4,28.18,64.44,2.32,63.54,49.51
436,BXP,"BXP, Inc.",13757171712,544160,0.0,-5.84,-3.53,15.54,26.34,58.91,-19.38,3.84,-22.4
437,POOL,Pool Corporation,13622727680,172136,0.0,-3.6,-1.58,10.21,-11.35,12.38,-32.53,30.32,151.28
438,REG,Regency Centers Corporation,13443160064,211382,0.0,-0.84,4.93,15.73,22.6,29.18,13.29,104.56,45.04
439,SMCI,"Super Micro Computer, Inc.",13380160512,97205003,0.0,-7.1,-49.77,-74.62,-79.12,-10.44,433.24,717.66,1392.79
440,SWKS,"Skyworks Solutions, Inc.",13375417344,1048206,0.0,-6.08,-12.9,-27.26,-15.38,-17.7,-41.59,-30.43,27.07
441,SWK,"Stanley Black & Decker, Inc.",13368254464,598011,0.0,-3.79,-18.57,0.62,0.13,5.01,-47.66,-35.56,-21.27
442,RVTY,"Revvity, Inc.",13274037248,694458,0.0,-10.79,-10.42,1.18,2.29,-1.59,-43.23,1.25,21.9
443,EPAM,"EPAM Systems, Inc.",13189993472,203208,0.0,-0.39,19.14,16.43,-24.13,10.09,-64.93,-10.59,61.34
444,TPR,"Tapestry, Inc.",13180516352,1444165,0.0,8.31,24.97,34.28,21.26,39.17,49.98,347.0,73.0
445,UHS,"Universal Health Services, Inc.",13101427712,332492,0.0,-4.12,-6.37,11.44,13.58,45.17,57.71,107.48,50.84
446,CHRW,"C.H. Robinson Worldwide, Inc.",13030919168,198390,0.0,1.51,2.1,27.4,60.3,25.14,15.28,44.47,45.22
447,CPB,Campbell Soup Company,12940343296,1049867,0.0,-4.65,-8.62,-3.93,3.7,-2.3,13.97,1.07,48.86
448,RL,Ralph Lauren Corporation,12910858240,202765,0.0,-6.6,6.84,22.04,16.79,82.11,98.25,205.11,102.26
449,DVA,DaVita Inc.,12901145600,395561,0.0,5.14,1.94,15.74,16.86,57.22,41.22,86.12,179.48
450,AKAM,"Akamai Technologies, Inc.",12892481536,1161769,0.0,-3.93,-15.27,-10.8,-21.5,-7.3,-26.11,-23.87,31.04
451,CAG,"ConAgra Brands, Inc.",12800461824,2755500,0.0,-5.71,-7.06,-4.0,0.24,-16.52,-8.89,-12.98,54.06
452,TAP,Molson Coors Beverage Company,12746077184,632102,0.0,3.95,14.71,21.59,-0.1,-3.25,47.13,90.35,8.25
453,CPT,Camden Property Trust,12735577088,288841,0.0,-1.81,-0.38,10.3,27.21,11.9,-24.09,50.19,49.24
454,BG,Bunge Limited,12734681088,1188615,0.0,4.71,-7.15,-16.73,1.13,3.43,8.38,136.09,97.33
455,JKHY,"Jack Henry & Associates, Inc.",12554470400,172995,0.0,-4.28,-5.08,3.14,0.71,12.15,7.56,0.49,36.29
456,PAYC,"Paycom Software, Inc.",12523610112,125845,0.0,-5.0,35.87,39.52,25.53,-28.04,-48.14,-25.29,45.69
457,APTV,Aptiv PLC,12402849792,2167718,0.0,-6.17,-24.17,-26.96,-33.55,-45.81,-67.5,-35.46,-31.46
458,HST,"Host Hotels & Resorts, Inc.",12289435648,2097918,0.0,-3.64,-0.6,-4.16,-13.79,4.93,12.3,67.67,15.26
459,ALB,Albemarle Corporation,12218283008,890734,0.0,3.1,3.7,9.38,-3.87,-51.79,-53.15,25.13,37.41
460,JNPR,"Juniper Networks, Inc.",12066538496,5641883,0.0,-6.34,-6.0,-1.37,-1.52,25.36,15.05,77.32,67.22
461,KMX,CarMax Inc,12056185856,542303,0.0,2.97,7.84,-5.14,-2.91,-2.63,-38.42,-18.16,31.42
462,ALLE,Allegion plc,12040576000,244357,0.0,-3.67,-4.71,13.24,9.81,25.3,13.17,37.2,71.72
463,EMN,Eastman Chemical Company,12032349184,504762,0.0,2.32,-4.11,7.17,21.91,36.22,-2.57,58.13,54.42
464,SJM,The J.M. Smucker Company,11727004672,827531,0.0,-3.61,-4.71,-3.51,-6.32,-23.0,-8.83,19.81,28.01
465,DAY,"Dayforce, Inc.",11702917120,333721,0.0,-8.49,22.73,37.76,15.42,15.56,-28.53,-9.17,79.48
466,SOLV,Solventum Corporation,11579700224,389392,0.0,-7.43,-0.13,39.04,,,,,
467,NCLH,Norwegian Cruise Line Holdings ,11465385984,6881920,0.0,-4.56,25.36,33.24,32.63,55.12,14.77,40.95,-49.34
468,BEN,"Franklin Resources, Inc.",11392397312,1574813,0.0,3.35,12.38,-4.98,-18.11,-10.4,-25.11,22.48,-5.19
469,AIZ,"Assurant, Inc.",11311691776,161546,0.0,5.32,16.33,29.36,24.45,79.22,52.28,129.55,153.43
470,MGM,MGM Resorts International,10961297408,1334642,0.0,0.49,-7.39,-20.11,-12.19,-11.31,-19.37,102.76,27.3
471,LW,"Lamb Weston Holdings, Inc.",10937266176,1115389,0.0,-5.54,8.36,0.82,-24.51,-30.69,29.69,19.78,14.62
472,GNRC,Generac Holdlings Inc.,10874916864,437117,0.0,-3.39,6.92,18.16,66.17,56.67,-47.92,36.57,245.3
473,CTLT,"Catalent, Inc.",10662014976,814488,0.0,-1.12,-3.3,1.56,3.13,50.63,-52.99,-29.82,57.58
474,PNW,Pinnacle West Capital Corporati,10491667456,300030,0.0,0.53,7.59,18.41,38.99,21.56,53.77,41.3,34.35
475,TECH,Bio-Techne Corp,10486872064,816039,0.0,-12.95,-10.24,-14.18,-9.64,-16.05,-45.87,-1.88,54.62
476,AOS,A.O. Smith Corporation,10462839808,277005,0.0,-3.61,-16.15,-17.13,-12.73,6.07,-8.09,54.3,66.26
477,IPG,"Interpublic Group of Companies,",10137832448,2398966,0.0,-8.73,-11.81,-6.77,-12.58,-28.13,-18.07,77.4,51.49
478,MKTX,"MarketAxess Holdings, Inc.",10058402816,129317,0.0,-2.88,-3.31,21.85,27.1,-1.95,-33.04,-47.89,31.04
479,LKQ,LKQ Corporation,10011059200,585114,0.0,1.14,1.53,-10.74,-23.58,-25.74,-28.49,45.63,56.87
480,WYNN,"Wynn Resorts, Limited",9898724352,862107,0.0,7.22,-12.15,7.19,-8.88,-11.08,3.34,5.88,-24.13
481,AES,The AES Corporation,9769510912,3457815,0.0,1.03,-23.49,-17.52,-12.33,-28.58,-35.5,5.01,-1.15
482,FRT,Federal Realty Investment Trust,9588159488,316232,0.0,-1.99,2.22,6.36,13.71,24.36,-4.04,65.48,6.93
483,CRL,Charles River Laboratories Inte,9509031936,430386,0.0,-13.7,-0.51,-14.05,-28.86,-8.51,-49.65,-3.92,49.74
484,HSIC,"Henry Schein, Inc.",9281876992,1517846,0.0,8.86,5.77,12.43,-1.84,-1.22,-1.21,16.25,22.19
485,GL,Globe Life Inc.,9220740096,272432,0.0,0.59,5.46,26.82,-12.39,3.45,21.53,51.19,37.23
486,TFX,Teleflex Incorporated,9006826496,145913,0.0,-0.72,-17.37,-11.56,-12.78,-17.98,-39.76,-47.03,-26.55
487,MHK,"Mohawk Industries, Inc.",8766286848,252166,0.0,-4.84,-10.71,8.64,16.79,41.71,-18.86,81.45,7.84
488,HAS,"Hasbro, Inc.",8623950848,549135,0.0,-3.98,-14.27,5.0,24.53,7.71,-28.73,-6.76,-16.69
489,ENPH,"Enphase Energy, Inc.",8403656192,3368145,0.0,-7.05,-40.3,-45.0,-50.29,-65.72,-66.95,7.31,788.36
490,APA,APA Corporation,8336866304,2679482,0.0,3.56,-13.28,-27.05,-24.07,-30.56,-6.84,77.69,-21.77
491,MOS,Mosaic Company (The),8200005632,1313646,0.0,-6.82,0.12,-9.74,-15.47,-23.58,-30.13,106.83,-13.6
492,CE,Celanese Corporation,7986881536,1368007,0.0,-13.85,-43.22,-48.31,-51.08,-34.81,-51.6,-12.43,-15.54
493,IVZ,Invesco Ltd,7833739264,2105246,0.0,-1.92,1.58,10.06,15.37,17.19,-14.19,92.69,27.35
494,CZR,"Caesars Entertainment, Inc.",7759769600,1723054,0.0,-10.55,-15.52,-6.86,-11.08,-24.76,-61.45,-13.09,-21.24
495,HII,"Huntington Ingalls Industries, ",7656430080,279445,0.0,-3.45,-24.13,-23.07,-32.17,-7.3,13.98,21.74,7.15
496,MTCH,"Match Group, Inc.",7654509568,1598917,0.0,-0.18,-19.13,-4.73,-11.78,-21.88,-77.14,-68.37,-44.26
497,WBA,"Walgreens Boots Alliance, Inc.",7621598720,15481726,0.0,-2.48,-2.59,-22.6,-56.3,-69.62,-79.37,-72.79,-83.8
498,PARA,Paramount Global,7548958720,5359284,0.0,-3.97,1.24,-7.77,5.58,-34.34,-62.5,-52.29,-75.14
499,BWA,BorgWarner Inc.,7517418496,387142,0.0,1.36,-0.87,3.95,10.47,-13.14,-6.84,10.74,3.89
500,FMC,FMC Corporation,6822911488,528479,0.0,-8.46,-11.83,-5.04,-5.84,-47.65,-45.74,-43.88,-16.25
501,QRVO,"Qorvo, Inc.",6268301824,614095,0.0,-5.69,-33.92,-47.47,-41.43,-33.01,-56.37,-41.2,0.65
502,AMTM,"Amentum Holdings, Inc.",5495072768,1502489,0.0,-32.43,-8.81,,,,,,
