Rank,Symbol,Name,Market Cap,Volume,1d%,7d%,30d%,90d%,6mo%,1y%,2y%,3y%,4y%
432,JBL,Jabil Inc.,14823056384,812394,0.6,-0.17,5.86,17.28,-12.92,33.7,85.87,296.66,394.63
433,EVRG,"Evergy, Inc.",14790906880,702668,-0.29,2.63,9.61,19.31,29.04,16.44,6.61,23.08,41.38
434,FFIV,"F5, Inc.",14490189824,207095,1.22,0.16,11.07,39.73,28.16,64.43,-0.21,62.28,50.81
435,DLTR,"Dollar Tree, Inc.",14287551488,2136541,1.19,2.14,-3.47,-37.62,-55.01,-51.08,-52.57,-31.48,-31.95
436,BXP,"BXP, Inc.",14215744512,812612,-0.24,1.5,-2.88,21.33,31.76,60.91,-17.73,11.56,-20.15
437,AKAM,"Akamai Technologies, Inc.",13971111936,2157197,1.96,4.64,-10.89,-3.05,-16.34,1.2,-21.52,-19.41,37.56
438,POOL,Pool Corporation,13941633024,273327,0.53,4.3,0.61,11.54,-10.62,10.8,-33.15,27.23,150.32
439,EPAM,"EPAM Systems, Inc.",13903833088,259035,0.01,-1.39,25.75,12.78,-20.73,12.01,-63.82,-12.05,67.63
440,INCY,Incyte Corporation,13811079168,1004968,1.79,-10.97,8.36,9.6,19.37,15.65,-2.9,-34.68,-12.0
441,SWK,"Stanley Black & Decker, Inc.",13763762176,1569509,1.92,3.73,-17.23,3.1,-0.61,4.96,-47.53,-33.93,-20.43
442,TPR,"Tapestry, Inc.",13735141376,5865951,4.01,14.46,29.6,41.93,26.7,41.93,58.15,395.48,76.35
443,RVTY,"Revvity, Inc.",13670786048,817996,1.17,-6.12,-7.43,2.44,3.01,-1.79,-42.69,3.31,21.77
444,SWKS,"Skyworks Solutions, Inc.",13660450816,1106712,0.31,2.57,-12.32,-26.85,-18.64,-19.54,-41.61,-32.45,13.06
445,DVA,DaVita Inc.,13613522944,382972,1.02,5.43,3.09,21.87,22.68,68.79,46.19,93.92,195.32
446,REG,Regency Centers Corporation,13559110656,443978,-0.27,0.54,5.63,13.21,23.81,29.45,12.07,115.36,46.21
447,CPB,Campbell Soup Company,13468612608,1721537,1.8,2.24,-4.53,-4.8,9.76,2.87,15.2,5.21,58.7
448,PAYC,"Paycom Software, Inc.",13282442240,269265,1.44,1.09,41.72,49.12,27.64,-27.93,-44.18,-23.08,37.7
449,RL,Ralph Lauren Corporation,13215760384,421124,2.9,1.11,5.56,27.56,22.65,82.22,94.03,225.47,90.41
450,CPT,Camden Property Trust,13112162304,273089,0.66,-0.39,2.93,9.61,24.89,15.72,-23.85,58.79,51.01
451,CAG,"ConAgra Brands, Inc.",13084439552,2959923,1.0,-0.72,-5.44,-6.63,1.01,-14.65,-8.28,-9.97,53.91
452,UHS,"Universal Health Services, Inc.",13064486912,838506,0.22,-2.32,-7.6,9.22,12.94,41.34,53.54,110.65,50.67
453,HST,"Host Hotels & Resorts, Inc.",12941282304,4488284,2.07,1.44,2.53,2.63,-9.69,12.87,17.28,93.39,20.14
454,APTV,Aptiv PLC,12801235968,2702765,2.17,-2.89,-23.52,-23.94,-30.27,-46.1,-66.6,-33.46,-29.63
455,ALB,Albemarle Corporation,12760141824,1280644,-0.16,0.57,6.66,16.52,-6.98,-51.58,-51.94,30.29,42.25
456,CHRW,"C.H. Robinson Worldwide, Inc.",12715312128,958064,-0.85,-3.64,-2.32,23.88,50.49,22.05,7.36,40.44,37.02
457,KMX,CarMax Inc,12656516096,1464235,1.28,4.89,13.2,-0.19,-0.13,1.31,-35.97,-12.52,33.9
458,DAY,"Dayforce, Inc.",12611269632,770502,1.66,3.67,29.1,50.3,19.55,18.81,-23.93,-3.02,73.77
459,JKHY,"Jack Henry & Associates, Inc.",12583289856,351653,0.08,-1.32,-5.86,3.06,-0.51,10.65,6.37,-0.68,39.81
460,TAP,Molson Coors Beverage Company,12426527744,934727,-0.21,-5.54,10.82,14.64,-4.97,-7.58,42.27,89.6,6.04
461,ALLE,Allegion plc,12286586880,404842,0.01,0.43,-3.99,11.38,9.28,22.87,11.11,39.14,69.69
462,EMN,Eastman Chemical Company,12253163520,598491,2.06,4.92,-4.38,7.14,20.67,35.33,-3.16,61.55,58.83
463,SOLV,Solventum Corporation,12234650624,509804,1.7,1.11,3.93,28.8,,,,,
464,BG,Bunge Limited,12213174272,1051128,-1.01,1.76,-9.1,-20.9,-3.09,-5.25,2.4,135.3,93.24
465,SJM,The J.M. Smucker Company,12045691904,950096,-0.6,2.98,-2.14,-4.23,-2.6,-21.02,-7.8,23.75,29.72
466,JNPR,"Juniper Networks, Inc.",11859607552,1958188,1.07,-6.38,-7.59,-3.5,-3.01,18.56,7.86,68.91,62.36
467,NCLH,Norwegian Cruise Line Holdings ,11854527488,10218721,0.69,-1.3,15.25,37.19,34.79,38.39,24.86,80.96,-48.79
468,AIZ,"Assurant, Inc.",11590439936,233278,0.34,5.98,17.77,31.63,27.6,77.18,53.61,136.68,157.73
469,BEN,"Franklin Resources, Inc.",11512841216,1336825,1.22,2.16,9.32,-5.43,-18.39,-12.23,-25.24,30.63,-6.36
470,TECH,Bio-Techne Corp,11348066304,472348,0.41,-6.05,-2.65,-5.83,-7.17,-6.4,-42.51,2.62,56.54
471,MGM,MGM Resorts International,11285834752,2147190,-0.22,-0.14,-4.37,-16.28,-10.7,-14.26,-14.73,132.44,31.56
472,GNRC,Generac Holdlings Inc.,11222083584,581683,2.71,-1.33,8.59,20.09,60.97,52.13,-45.67,37.95,271.21
473,CTLT,"Catalent, Inc.",11057711104,4245020,2.09,2.97,0.75,5.03,7.78,38.89,-52.45,-29.06,54.27
474,LW,"Lamb Weston Holdings, Inc.",11008565248,770366,0.53,-3.63,8.65,-1.36,-22.59,-31.27,28.57,26.55,17.07
475,IPG,"Interpublic Group of Companies,",10998328320,3579165,1.29,0.8,-5.94,-0.78,-6.55,-22.73,-13.34,99.0,72.35
476,AOS,A.O. Smith Corporation,10662208512,474017,0.79,0.6,-8.64,-16.69,-13.25,8.15,-9.63,57.68,64.08
477,PNW,Pinnacle West Capital Corporati,10575237120,742745,-0.62,2.0,9.45,15.75,34.07,22.13,52.88,40.84,35.37
478,CRL,Charles River Laboratories Inte,10040593408,400217,0.87,-5.16,1.51,-10.39,-26.63,-5.83,-47.55,-1.04,54.85
479,WYNN,"Wynn Resorts, Limited",10022814720,1314983,-0.37,6.81,-12.51,10.14,-8.21,-10.66,9.59,16.45,-26.22
480,LKQ,LKQ Corporation,9999361024,997309,1.57,0.14,-0.68,-14.01,-23.05,-27.08,-30.45,49.89,53.27
481,MKTX,"MarketAxess Holdings, Inc.",9822749696,202546,0.14,-2.15,-6.01,18.5,22.32,-0.9,-34.49,-49.15,25.33
482,FRT,Federal Realty Investment Trust,9822607360,284196,0.39,0.68,3.05,5.85,15.96,29.24,-4.31,82.96,8.54
483,HSIC,"Henry Schein, Inc.",9354191872,768030,1.9,10.97,6.58,6.37,0.55,-1.11,-3.7,13.14,18.67
484,GL,Globe Life Inc.,9280970752,345609,1.32,0.32,2.45,25.49,-10.01,2.07,19.62,54.39,41.15
485,AES,The AES Corporation,9243351040,23510653,-1.92,-4.59,-24.18,-22.36,-17.59,-33.81,-39.59,-1.92,-8.16
486,ENPH,"Enphase Energy, Inc.",8954892288,3757526,4.25,9.74,-34.37,-38.61,-49.13,-63.11,-64.27,4.3,805.32
487,TFX,Teleflex Incorporated,8910688256,201034,0.64,-0.92,-18.57,-12.62,-14.08,-18.97,-41.49,-48.98,-27.51
488,MHK,"Mohawk Industries, Inc.",8787747840,298016,1.27,-1.58,-11.48,6.14,14.45,40.93,-21.18,76.75,9.27
489,HAS,"Hasbro, Inc.",8716021760,1533460,0.89,0.61,-12.41,5.97,24.75,6.96,-28.33,-4.31,-15.06
490,APA,APA Corporation,8399646720,11456560,1.36,3.29,-15.13,-27.98,-24.26,-29.34,-12.21,82.17,-19.09
491,MOS,Mosaic Company (The),8268299264,2559175,-0.06,-0.33,-0.48,-12.05,-16.34,-25.83,-30.98,117.47,-12.57
492,CE,Celanese Corporation,8177084416,1911034,-0.24,1.11,-44.75,-47.31,-51.15,-34.33,-52.14,-10.2,-13.3
493,CZR,"Caesars Entertainment, Inc.",7996684288,1692134,0.12,-4.31,-15.51,2.86,-10.74,-25.09,-59.29,-1.66,-19.87
494,IVZ,Invesco Ltd,7973065728,1199967,0.11,1.46,1.23,11.29,15.68,15.91,-12.94,107.84,27.79
495,MTCH,"Match Group, Inc.",7926943232,2666927,0.3,2.78,-16.24,-9.7,-6.8,-26.47,-75.7,-67.48,-40.48
496,HII,"Huntington Ingalls Industries, ",7787121664,491997,1.89,-2.45,-23.28,-25.18,-31.49,-5.75,13.88,24.33,6.55
497,PARA,Paramount Global,7747812864,8808422,-1.67,-2.28,5.36,-5.79,1.17,-32.8,-60.78,-50.1,-74.55
498,WBA,"Walgreens Boots Alliance, Inc.",7504876032,16518441,4.44,-1.09,-3.02,-19.5,-56.18,-69.41,-79.87,-72.38,-83.54
499,BWA,BorgWarner Inc.,7458588160,1223407,1.04,-2.01,-2.68,1.12,7.14,-15.67,-10.14,9.26,3.12
500,FMC,FMC Corporation,7336611840,590671,0.71,5.41,-3.16,-1.14,-3.6,-41.52,-41.82,-38.11,-9.53
501,QRVO,"Qorvo, Inc.",6544556544,1392514,1.81,5.34,-32.14,-44.54,-40.47,-32.83,-55.96,-40.63,0.68
502,AMTM,"Amentum Holdings, Inc.",5992771584,1077159,-0.36,-16.74,-8.29,,,,,,
