Rank,Symbol,Name,Market Cap,Volume,1d%,7d%,30d%,90d%,6mo%,1y%,2y%,3y%,4y%
428,DOC,"Healthpeak Properties, Inc.",14968080384,5079697,0.0,-4.25,-0.39,4.38,27.22,13.45,-29.65,1.79,-8.16
429,EVRG,"Evergy, Inc.",14713864192,1194088,0.0,1.11,7.4,18.1,30.77,14.24,6.47,23.53,38.56
430,JBL,Jabil Inc.,14393124864,1108589,0.0,-5.82,2.91,8.18,-16.56,35.37,80.91,287.13,394.74
431,AMCR,Amcor plc,14393016320,44831548,0.0,-4.07,-10.5,-0.68,10.08,5.33,-4.94,10.89,32.98
432,NDSN,Nordson Corporation,14362352640,169176,0.0,-4.35,-1.32,2.98,-5.25,9.12,0.29,36.2,99.99
433,MRNA,"Moderna, Inc.",14349862912,8965038,0.0,-12.77,-36.65,-70.2,-61.99,-69.75,-84.9,-54.42,129.19
434,BXP,"BXP, Inc.",14028987392,820061,0.0,-3.1,-3.62,15.93,31.55,61.0,-19.14,7.85,-21.81
435,DLTR,"Dollar Tree, Inc.",13946531840,3164645,0.0,5.98,-6.84,-38.11,-56.5,-50.77,-53.15,-32.87,-34.17
436,FFIV,"F5, Inc.",13923388416,437996,0.0,-1.24,7.94,30.96,25.75,63.29,-1.5,62.55,47.18
437,POOL,Pool Corporation,13803110400,398265,0.0,-2.95,-0.49,8.4,-9.63,13.24,-33.01,33.88,149.42
438,INCY,Incyte Corporation,13593383936,10718755,0.0,-13.46,7.3,10.25,19.07,15.6,-4.62,-30.54,-13.53
439,REG,Regency Centers Corporation,13538002944,990179,0.0,0.34,4.49,15.04,24.78,30.39,13.18,110.57,45.4
440,RVTY,"Revvity, Inc.",13382422528,647702,0.0,-8.89,-9.49,-2.72,2.62,-0.68,-44.11,1.82,22.08
441,SWKS,"Skyworks Solutions, Inc.",13362997248,2481871,0.0,-5.02,-14.56,-30.31,-18.93,-17.27,-42.44,-30.74,25.26
442,AKAM,"Akamai Technologies, Inc.",13348258816,2335825,0.0,-4.07,-15.27,-10.38,-20.7,-5.54,-25.92,-21.76,30.31
443,SWK,"Stanley Black & Decker, Inc.",13305894912,1416536,0.0,-4.31,-19.04,-3.37,-1.63,6.6,-48.46,-36.44,-22.28
444,UHS,"Universal Health Services, Inc.",13227318272,890646,0.0,-5.64,-7.59,7.11,12.06,45.18,55.28,104.27,50.14
445,TPR,"Tapestry, Inc.",13117308928,3109151,0.0,7.96,24.12,30.57,21.25,36.38,47.99,338.94,70.79
446,DVA,DaVita Inc.,13114987520,639408,0.0,1.62,-1.46,13.98,18.94,61.04,41.21,85.1,177.35
447,EPAM,"EPAM Systems, Inc.",13014327296,500898,0.0,-6.43,17.23,8.72,-26.58,7.7,-67.35,-11.86,57.54
448,CPB,Campbell Soup Company,12955224064,2201169,0.0,-2.75,-8.36,-4.84,3.0,-0.64,13.53,0.52,49.06
449,CPT,Camden Property Trust,12939338752,741394,0.0,-0.54,0.91,9.96,27.0,13.58,-24.31,54.88,50.7
450,CHRW,"C.H. Robinson Worldwide, Inc.",12917254144,657565,0.0,0.05,0.76,25.08,53.58,25.93,11.89,41.34,42.28
451,RL,Ralph Lauren Corporation,12796852224,610696,0.0,-3.9,5.01,19.17,16.18,80.66,87.97,199.99,102.11
452,CAG,"ConAgra Brands, Inc.",12680928256,5069321,0.0,-4.54,-8.57,-6.48,-1.89,-17.37,-10.27,-14.07,50.24
453,TAP,Molson Coors Beverage Company,12630835200,1741742,0.0,0.5,11.95,16.59,-1.52,-5.07,44.2,85.38,6.55
454,JKHY,"Jack Henry & Associates, Inc.",12605709312,548988,0.0,-3.07,-5.93,1.44,-0.59,10.49,7.21,0.97,35.34
455,PAYC,"Paycom Software, Inc.",12564049920,415393,0.0,-4.73,32.59,35.02,23.88,-28.1,-48.55,-24.43,40.67
456,ALB,Albemarle Corporation,12512133120,1911806,0.0,-3.66,4.44,9.45,-9.96,-50.83,-53.1,28.34,39.59
457,BG,Bunge Limited,12495220736,1084491,0.0,2.75,-6.44,-18.48,-0.52,-0.43,6.07,135.48,98.11
458,APTV,Aptiv PLC,12298845184,3575410,0.0,-6.83,-26.98,-29.02,-33.3,-46.82,-68.12,-36.66,-32.82
459,HST,"Host Hotels & Resorts, Inc.",12173025280,5977009,0.0,-4.04,-0.69,-5.59,-14.45,5.37,11.3,72.94,13.95
460,ALLE,Allegion plc,12103662592,522415,0.0,-3.7,-5.77,8.25,8.75,25.45,10.85,36.04,70.2
461,JNPR,"Juniper Networks, Inc.",11908152320,7645912,0.0,-9.68,-9.59,-5.37,-5.19,20.15,7.65,70.97,59.72
462,SJM,The J.M. Smucker Company,11907896320,894342,0.0,-0.56,-3.58,-2.94,-4.28,-23.11,-8.01,21.44,28.62
463,KMX,CarMax Inc,11806513152,1727572,0.0,-1.93,5.76,-10.38,-6.55,-4.45,-40.94,-20.92,22.76
464,DAY,"Dayforce, Inc.",11789651968,1042658,0.0,-6.15,20.89,34.44,16.16,17.84,-29.65,-7.53,77.32
465,EMN,Eastman Chemical Company,11745464320,836375,0.0,-1.02,-7.65,1.95,19.27,32.85,-6.19,53.48,49.42
466,NCLH,Norwegian Cruise Line Holdings ,11723908096,11653699,0.0,-5.32,14.17,29.31,31.5,53.41,18.97,68.74,-49.42
467,SOLV,Solventum Corporation,11645512704,711427,0.0,-6.26,-3.08,33.99,,,,,
468,BEN,"Franklin Resources, Inc.",11248388096,3496292,0.0,-0.42,9.54,-9.03,-19.69,-12.23,-27.39,22.18,-7.81
469,AIZ,"Assurant, Inc.",11240658944,360076,0.0,4.01,15.01,29.22,22.83,78.4,50.26,125.47,149.72
470,MGM,MGM Resorts International,11135605760,2445563,0.0,1.5,-7.24,-20.33,-11.33,-9.82,-17.53,111.94,29.55
471,CTLT,"Catalent, Inc.",10745600000,1097719,0.0,-0.98,-3.41,1.78,3.94,51.71,-53.4,-29.51,57.69
472,GNRC,Generac Holdlings Inc.,10705944576,525108,0.0,-7.78,4.44,13.01,62.25,54.1,-48.89,35.76,240.86
473,LW,"Lamb Weston Holdings, Inc.",10704831488,1634589,0.0,-7.31,6.3,-2.61,-25.6,-32.29,26.94,19.59,13.92
474,TECH,Bio-Techne Corp,10657629184,1501296,0.0,-11.14,-10.53,-16.67,-10.85,-14.81,-46.32,-0.92,53.38
475,PNW,Pinnacle West Capital Corporati,10374848512,1371519,0.0,-1.04,6.63,15.29,34.7,20.44,51.57,38.05,32.57
476,AOS,A.O. Smith Corporation,10365590528,703471,0.0,-4.91,-18.19,-21.72,-14.46,6.42,-11.11,52.15,60.86
477,IPG,"Interpublic Group of Companies,",10303598592,5294142,0.0,-6.62,-10.83,-8.83,-11.32,-26.56,-19.05,78.74,53.71
478,MKTX,"MarketAxess Holdings, Inc.",10097614848,344661,0.0,-2.34,-2.76,21.22,29.76,-1.65,-33.25,-47.58,29.84
479,WYNN,"Wynn Resorts, Limited",10051643392,1569762,0.0,5.8,-12.15,6.8,-7.17,-9.24,6.16,9.9,-22.16
480,AES,The AES Corporation,9940274176,11809573,0.0,-1.01,-21.45,-20.5,-12.64,-27.39,-35.78,6.42,-1.96
481,LKQ,LKQ Corporation,9810441216,2340576,0.0,-3.73,-1.34,-15.82,-24.93,-27.95,-31.25,42.31,49.01
482,FRT,Federal Realty Investment Trust,9779496960,322340,0.0,-1.41,1.48,5.18,14.74,25.61,-4.65,70.33,6.3
483,CRL,Charles River Laboratories Inte,9528617984,704968,0.0,-15.67,-0.85,-18.13,-29.36,-5.86,-50.42,-2.41,46.08
484,HSIC,"Henry Schein, Inc.",9331125248,3251677,0.0,9.59,6.14,10.73,-0.65,-0.03,-1.84,15.57,21.65
485,GL,Globe Life Inc.,9176879104,424313,0.0,0.27,1.98,23.79,-14.03,2.65,20.18,49.17,37.51
486,TFX,Teleflex Incorporated,8966885376,567252,0.0,-2.33,-17.49,-15.52,-13.58,-17.77,-40.67,-46.59,-26.96
487,HAS,"Hasbro, Inc.",8688210944,1341366,0.0,-3.73,-14.51,0.49,22.93,9.04,-29.81,-5.87,-17.29
488,MHK,"Mohawk Industries, Inc.",8676768768,394006,0.0,-6.77,-14.69,2.22,13.06,42.25,-22.32,74.05,6.07
489,ENPH,"Enphase Energy, Inc.",8290166272,4263925,0.0,-3.61,-41.74,-47.18,-51.05,-64.85,-67.48,6.27,776.57
490,MOS,Mosaic Company (The),8243117056,3298943,0.0,-9.42,0.47,-14.08,-18.05,-25.23,-32.76,106.46,-13.37
491,APA,APA Corporation,8109238272,7126516,0.0,-1.13,-15.91,-29.54,-26.58,-31.29,-15.58,72.14,-25.04
492,CZR,"Caesars Entertainment, Inc.",8051203584,3567541,0.0,-7.06,-15.83,-6.01,-8.81,-22.93,-60.3,-8.31,-20.09
493,CE,Celanese Corporation,7976655872,4900273,0.0,-8.15,-45.52,-50.53,-51.61,-34.44,-52.9,-12.2,-17.05
494,IVZ,Invesco Ltd,7850682880,3109837,0.0,-4.47,-1.67,7.33,13.87,15.61,-15.74,94.48,24.69
495,MTCH,"Match Group, Inc.",7655403520,2802326,0.0,-5.17,-17.82,-11.97,-10.49,-27.17,-77.4,-67.93,-44.35
496,HII,"Huntington Ingalls Industries, ",7497565184,474794,0.0,-7.27,-25.76,-28.03,-34.18,-8.72,10.42,17.62,2.47
497,PARA,Paramount Global,7494941696,16197181,0.0,-10.56,-2.09,-13.15,-0.24,-34.29,-63.01,-54.64,-75.76
498,BWA,BorgWarner Inc.,7270809600,1369824,0.0,-4.41,-5.53,-3.69,4.38,-16.61,-11.68,6.12,0.67
499,WBA,"Walgreens Boots Alliance, Inc.",7167674880,22315314,0.0,-9.03,-4.13,-25.44,-57.55,-70.26,-80.17,-74.15,-84.26
500,FMC,FMC Corporation,6942130176,1260790,0.0,-5.89,-9.52,-5.3,-7.01,-44.55,-44.7,-41.98,-14.15
501,QRVO,"Qorvo, Inc.",6265229824,1341046,0.0,-3.58,-35.12,-48.7,-42.81,-32.61,-57.35,-40.65,0.49
502,AMTM,"Amentum Holdings, Inc.",5907718144,4277524,0.0,-32.03,-13.96,,,,,,
