Rank,Symbol,Name,Market Cap,Volume,1d%,7d%,30d%,90d%,6mo%,1y%,2y%,3y%,4y%
426,DPZ,Domino's Pizza Inc,15158511616,507809,-0.19,-1.77,6.24,-10.05,-0.87,50.25,-18.34,13.04,66.24
427,SMCI,"Super Micro Computer, Inc.",15107576832,99856194,-8.74,11.06,-45.44,-70.58,-77.06,-1.4,476.41,817.17,1586.27
428,DOC,"Healthpeak Properties, Inc.",14989064192,4968198,0.14,-4.12,-0.25,4.52,27.4,13.61,-29.55,1.93,-8.03
429,AMCR,Amcor plc,14944816128,45665398,4.55,0.29,-6.43,3.84,15.09,10.12,-0.61,15.94,39.03
430,EVRG,"Evergy, Inc.",14803555328,1414332,0.61,1.72,8.06,18.82,31.56,14.94,7.12,24.28,39.4
431,JBL,Jabil Inc.,14464215040,1087891,0.49,-5.36,3.42,8.71,-16.15,36.04,81.81,289.04,397.18
432,NDSN,Nordson Corporation,14441759744,123074,1.08,-3.31,-0.25,4.1,-4.23,10.3,1.37,37.67,102.15
433,MRNA,"Moderna, Inc.",14215176192,7307516,-0.94,-13.59,-37.24,-70.48,-62.34,-70.03,-85.04,-54.85,127.04
434,FFIV,"F5, Inc.",14185977856,314525,0.98,-0.27,8.99,32.24,26.98,64.89,-0.53,64.15,48.62
435,BXP,"BXP, Inc.",14032315392,731630,0.18,-2.93,-3.45,16.13,31.79,61.28,-18.99,8.04,-21.67
436,POOL,Pool Corporation,13737274368,272484,-0.48,-3.41,-0.97,7.89,-10.06,12.7,-33.33,33.24,148.23
437,INCY,Incyte Corporation,13687783424,2137082,0.69,-12.85,8.04,11.02,19.9,16.4,-3.96,-30.06,-12.93
438,REG,Regency Centers Corporation,13609326592,507982,0.38,0.72,4.88,15.47,25.25,30.88,13.61,111.37,45.95
439,DLTR,"Dollar Tree, Inc.",13583195136,5804717,-2.61,3.22,-9.26,-39.73,-57.64,-52.05,-54.37,-34.62,-35.88
440,RVTY,"Revvity, Inc.",13550300160,951685,1.3,-7.71,-8.32,-1.45,3.96,0.61,-43.38,3.14,23.67
441,SWKS,"Skyworks Solutions, Inc.",13342208000,3082884,-0.16,-5.17,-14.69,-30.42,-19.05,-17.4,-42.53,-30.85,25.06
442,EPAM,"EPAM Systems, Inc.",13301168128,526393,3.03,-3.6,20.78,12.01,-24.36,10.96,-66.36,-9.19,62.32
443,DVA,DaVita Inc.,13238673408,998184,2.82,4.48,1.32,17.19,22.29,65.57,45.18,90.31,185.16
444,AKAM,"Akamai Technologies, Inc.",13213967360,1516474,0.69,-3.41,-14.69,-9.77,-20.15,-4.89,-25.41,-21.23,31.21
445,SWK,"Stanley Black & Decker, Inc.",13168688128,1596366,-1.03,-5.3,-19.88,-4.36,-2.64,5.51,-48.99,-37.09,-23.08
446,CPB,Campbell Soup Company,13038557184,1849431,0.64,-2.12,-7.77,-4.23,3.67,0.0,14.26,1.16,50.02
447,UHS,"Universal Health Services, Inc.",13029525504,1016399,0.37,-5.29,-7.25,7.51,12.47,45.72,55.86,105.03,50.7
448,CAG,"ConAgra Brands, Inc.",12943643648,6513665,2.42,-2.24,-6.36,-4.22,0.48,-15.37,-8.1,-11.99,53.87
449,CHRW,"C.H. Robinson Worldwide, Inc.",12887890944,576862,-0.05,0.0,0.71,25.02,53.51,25.87,11.84,41.27,42.22
450,TPR,"Tapestry, Inc.",12886890496,2897847,-0.58,7.34,23.41,29.82,20.55,35.59,47.14,336.42,69.8
451,ALB,Albemarle Corporation,12876507136,2031778,2.91,-0.85,7.49,12.63,-7.34,-49.4,-51.73,32.08,43.65
452,CPT,Camden Property Trust,12861461504,527206,-0.6,-1.14,0.3,9.3,26.23,12.9,-24.77,53.95,49.8
453,PAYC,"Paycom Software, Inc.",12672954368,661421,1.32,-3.48,34.34,36.8,25.52,-27.15,-47.87,-23.43,42.52
454,RL,Ralph Lauren Corporation,12553170944,969519,-1.64,-5.48,3.28,17.21,14.27,77.69,84.88,195.06,98.79
455,JKHY,"Jack Henry & Associates, Inc.",12484794368,395540,-0.3,-3.35,-6.21,1.13,-0.89,10.16,6.89,0.67,34.94
456,TAP,Molson Coors Beverage Company,12438098944,1573524,-0.69,-0.2,11.18,15.78,-2.2,-5.73,43.21,84.1,5.82
457,APTV,Aptiv PLC,12360543232,2961233,0.92,-5.97,-26.3,-28.36,-32.69,-46.33,-67.83,-36.08,-32.2
458,HST,"Host Hotels & Resorts, Inc.",12342576128,4343155,0.52,-3.54,-0.17,-5.1,-14.01,5.92,11.88,73.84,14.55
459,BG,Bunge Limited,12298347520,2321397,-1.58,1.14,-7.91,-19.76,-2.09,-2.0,4.4,131.77,94.99
460,ALLE,Allegion plc,12120551424,616860,0.95,-2.79,-4.87,9.28,9.78,26.64,11.9,37.33,71.81
461,DAY,"Dayforce, Inc.",11971007488,956635,1.54,-4.71,22.75,36.5,17.95,19.66,-28.57,-6.11,80.05
462,SJM,The J.M. Smucker Company,11925984256,888183,0.15,-0.41,-3.44,-2.79,-4.14,-23.0,-7.87,21.63,28.82
463,KMX,CarMax Inc,11876474880,1899275,1.81,-0.16,7.67,-8.76,-4.86,-2.73,-39.87,-19.49,24.98
464,SOLV,Solventum Corporation,11814850560,953208,2.0,-4.39,-1.14,36.67,,,,,
465,JNPR,"Juniper Networks, Inc.",11806632960,5715682,1.65,-8.19,-8.09,-3.8,-3.62,22.13,9.43,73.8,62.36
466,EMN,Eastman Chemical Company,11750100992,1788162,0.04,-0.98,-7.61,1.99,19.32,32.9,-6.15,53.54,49.47
467,NCLH,Norwegian Cruise Line Holdings ,11449996288,10404218,-1.14,-6.4,12.87,27.84,30.0,51.66,17.62,66.82,-50.0
468,BEN,"Franklin Resources, Inc.",11332174848,4115616,0.74,0.32,10.35,-8.35,-19.09,-11.58,-26.85,23.09,-7.12
469,AIZ,"Assurant, Inc.",11326822400,529911,0.77,4.8,15.89,30.21,23.77,79.77,51.42,127.2,151.63
470,MGM,MGM Resorts International,11168227328,3213040,0.64,2.15,-6.65,-19.82,-10.75,-9.24,-17.0,113.31,30.38
471,TECH,Bio-Techne Corp,10919058432,1493430,3.54,-7.99,-7.36,-13.72,-7.69,-11.8,-44.42,2.59,58.81
472,LW,"Lamb Weston Holdings, Inc.",10853134336,1089698,1.39,-6.03,7.77,-1.26,-24.57,-31.35,28.69,21.24,15.49
473,GNRC,Generac Holdlings Inc.,10720818176,463088,0.14,-7.65,4.59,13.16,62.48,54.31,-48.82,35.95,241.33
474,CTLT,"Catalent, Inc.",10709208064,1407198,0.2,-0.77,-3.22,1.99,4.15,52.02,-53.31,-29.37,58.01
475,IPG,"Interpublic Group of Companies,",10571804672,6613086,2.6,-4.19,-8.51,-6.46,-9.02,-24.64,-16.94,83.4,57.71
476,PNW,Pinnacle West Capital Corporati,10436523008,1216045,0.92,-0.13,7.62,16.35,35.94,21.55,52.97,39.33,33.79
477,AOS,A.O. Smith Corporation,10403391488,849579,0.48,-4.46,-17.8,-21.35,-14.06,6.93,-10.69,52.88,61.62
478,WYNN,"Wynn Resorts, Limited",10017324032,1783140,-0.03,5.76,-12.18,6.77,-7.2,-9.27,6.13,9.86,-22.19
479,MKTX,"MarketAxess Holdings, Inc.",10008256512,295370,-0.61,-2.94,-3.35,20.48,28.96,-2.25,-33.66,-47.9,29.05
480,LKQ,LKQ Corporation,9701706752,1985161,-0.74,-4.44,-2.08,-16.45,-25.49,-28.49,-31.76,41.25,47.9
481,FRT,Federal Realty Investment Trust,9684802560,584980,-0.08,-1.49,1.4,5.1,14.65,25.51,-4.73,70.19,6.22
482,CRL,Charles River Laboratories Inte,9608492032,636063,0.97,-14.86,0.11,-17.34,-28.67,-4.95,-49.94,-1.47,47.49
483,AES,The AES Corporation,9442438144,17518962,-3.42,-4.39,-24.13,-23.21,-15.63,-29.87,-37.98,2.79,-5.31
484,HSIC,"Henry Schein, Inc.",9192730624,3170595,-1.48,7.97,4.57,9.08,-2.12,-1.51,-3.29,13.85,19.84
485,GL,Globe Life Inc.,9129869312,339750,-0.51,-0.25,1.46,23.16,-14.47,2.12,19.56,48.4,36.81
486,TFX,Teleflex Incorporated,8704942080,588502,-2.92,-5.18,-19.9,-17.99,-16.11,-20.18,-42.4,-48.15,-29.09
487,HAS,"Hasbro, Inc.",8628135936,1496480,1.29,-2.48,-13.4,1.79,24.52,10.45,-28.9,-4.65,-16.22
488,MHK,"Mohawk Industries, Inc.",8567453696,585406,0.07,-6.71,-14.64,2.28,13.14,42.35,-22.27,74.17,6.14
489,ENPH,"Enphase Energy, Inc.",8563082240,3955691,3.29,-0.44,-39.82,-45.44,-49.44,-63.7,-66.41,9.77,805.43
490,APA,APA Corporation,8186927104,4352582,0.96,-0.18,-15.11,-28.86,-25.88,-30.63,-14.77,73.79,-24.32
491,MOS,Mosaic Company (The),8080888832,5157169,0.2,-9.24,0.67,-13.91,-17.89,-25.09,-32.62,106.86,-13.2
492,CZR,"Caesars Entertainment, Inc.",7987123200,2265461,0.56,-6.54,-15.36,-5.48,-8.29,-22.49,-60.07,-7.8,-19.65
493,CE,Celanese Corporation,7968844800,3538450,0.97,-7.26,-44.99,-50.05,-51.14,-33.8,-52.44,-11.35,-16.25
494,IVZ,Invesco Ltd,7824750080,3036608,0.81,-3.69,-0.87,8.2,14.8,16.55,-15.05,96.06,25.7
495,MTCH,"Match Group, Inc.",7635677696,2014801,0.4,-4.79,-17.5,-11.62,-10.14,-26.88,-77.31,-67.81,-44.13
496,PARA,Paramount Global,7523860992,8526091,2.42,-8.4,0.28,-11.04,2.18,-32.7,-62.11,-53.54,-75.18
497,HII,"Huntington Ingalls Industries, ",7444349440,516335,-0.71,-7.93,-26.28,-28.54,-34.65,-9.36,9.64,16.78,1.74
498,BWA,BorgWarner Inc.,7284897280,1380624,0.54,-3.89,-5.02,-3.16,4.95,-16.15,-11.2,6.7,1.22
499,FMC,FMC Corporation,7140619264,1138630,2.86,-3.2,-6.93,-2.59,-4.35,-42.96,-43.12,-40.32,-11.69
500,WBA,"Walgreens Boots Alliance, Inc.",7124444160,24873159,-0.6,-9.58,-4.71,-25.89,-57.81,-70.44,-80.29,-74.31,-84.36
501,QRVO,"Qorvo, Inc.",6206623744,2089465,-0.94,-4.48,-35.73,-49.18,-43.34,-33.25,-57.75,-41.21,-0.45
502,AMTM,"Amentum Holdings, Inc.",5452397568,2439979,2.14,-30.58,-12.12,,,,,,
